,product_name,product_review,user_rating
5795,Emerald Grouper,"Pours golden orange with thin head, nice lacing .  Aroma is earthy dank, get little of honey as well.  Taste follows aroma closely with sweetness coming in late  Mouthfeel solid for imperial ipa.  Overall this is a very good but not great beer. I am not sure it belongs in the top 200 beers but at the same time I did enjoy this quite a bit. I live in New England and get spoiled by treehouse and trillium",4.29
5796,Emerald Grouper,"Appearance - The beer poured a golden yellow color with a white head.  Smell - The nose was not big, but had notes of citrus and honey.  Taste - The initial was bright and spicy orange. The honey sweetness was mild and stayed in the background with light minty notes. The orange stays strong in the aftertaste.  Mouthfeel - The beer was very full bodied with little about it being mild.  Overall - This is an excellent example of the style.",4.3
5797,Emerald Grouper,"Fairly fresh, aquired in a trade. No bottling date.  Super tight white bubbly head on a beautiful yellow/gold slight hazy body (I like keeping in the sediment). Aroma is pretty standard, grapefruity, citrus, piney, but really clean and clear. Flavor is awesome, everything you’d expect plus a smoother honeyed and lactose experience that delivers the hops in a soft and creamier manner. Sooo smooth for a big DIPA. Unique given the familiar hop and malt profile",4.48
5798,Emerald Grouper,"22oz bomber poured into a tulip glass. thanks Ray for sharing this  Pours a orange lightly hazy body with a small white head that leaves a ring of retention.  Smells citrusy, sweet, piney. Taste is lightly bitter with citrus zest and piney hops, a tad bit of honey with a sweet malt backbone. Medium body, easy going down for 9.5%.",4.15
5799,Emerald Grouper,"A: The beer is relatively clear yellow in color and has a light amount of visible carbonation. It poured with a quarter finger high off white head that quickly died down, leaving a thin layer of bubbles on the surface and a narrow collar around the edge of the glass. S: Moderate aromas of mangos and papayas are present in the nose along with notes of oranges. T: The taste follows the smell and has additional hints of pineapples near the finish. Little if any bitterness is perceptible. M: It feels medium-bodied on the palate and has a moderate amount of carbonation with a faint amount of crispness. O: This beer doesn't seem as strong as it tastes as the honey really boosted the strength without leaving much in the way of traces of alcohol. It is very drinkable considering its strength.  Serving type: bottle",4.22
5800,Emerald Grouper,"Drank from a 1 pint, 6 fl. oz bottle purchased at Cambridge Wine & Spirits, Cambridge, MA Served in a tulip  Spectacular appearance. The nearly crystal clear, medium amber body was topped by an immensely tight and fluffy, three-finger tall, bright white crown. Large swaths of thick, drippy lacing stuck along the glass and lasted until the drink’s end.  The aroma was really enticing and contained a medley of pungent, fruity hop notes. An intense, generic tropical fruit quality came through big from the get go. Really fragrant and sweet. As the beer sat, I was able to pick out ripe passionfruit notes. Some peach and apricot appeared as well. Citrus was also detectable. Orange was most noticeable. There was a dry, powdery yeasty quality too. Later, the yeasty notes intensified, as did the orange. Bit of candied orange peel as well.  The flavor was definitely more citrus forward than the nose. Juicy orange notes dominated. Loads of pithy citrus rind too. Grapefruit appeared mid palate and intensified as the beer moved along the palate. More rind-like pith and bitterness on the back end and in the finish. Big piney, resiny hop notes lingered after the swallow. Somewhat sticky.  Terrific fluffy, lighter bodied mouthfeel. The liquid contained a fairly aggressive, larger bubbled effervescence that turned creamy and smooth on the palate.  Emerald Grouper is a solid West Coast-style IPA with a tropical fruit-forward aroma and a citrusy, resiny flavor profile. Does it belong in the BeerAdvocate Top 250 however? Definitely not. These sticky, honey-infused IPAs were all the rage ten years ago but, frankly, they seem a bit dated now.",4.12
5801,Emerald Grouper,"Thanks to Pipeworks for sending not just their delicious regular beers (Ninja v. Unicorn!), but also plenty of great seasonals. Keep sending & I’ll keep buying. 22 oz. bottle split with my wife.  The pour is a yeasty-looking, slightly clouded orange. The nose is, as stereotypical as it is, juicy tropical fruits & sweetness, though both are subdued.  Emerald Grouper is better than the soggy catfish I had for dinner…leaving fried fish to marinate in the curry wasn’t the best of decisions. The honey is stronger than most honeyed IPAs, lovely & right up front. It mingles with strong florals, white pepper spiciness, citrus, pine, mango, with a long chord of bitterness running all the way through. Heavier & stickie than your run-o-the-mill IIPA, which limits how much I’d want to consume in one sitting.  So few IPAs with honey manage to hit the sweet spot, but this one is the bee’s knees, living up to its lofty reputation. Excellent beer.",4.03
5802,Schaarbeekse Kriek,"Bottle, at Plan B, Copenhagen. Beautiful red colour, pink head. Delightful cherry aroma. Sour cherry flavour on a funky background. A very good kriek lambic.",4.33
5803,Schaarbeekse Kriek,"Pours glowing red in color with a foamy white head, receeding to a fluffy, small head.  This smells of candided cherries, inheriting an utmost fruity and flowery composition, together with a lusciously fruit ripeness. Got a marzipan peak to it, revealing toasted cherry piths, as well as a subtle, funky leatheriness. The nose on this is simply phenomenal, revealing an intriguing complexity which is hard to find in a beer.  Has a soft, vivid carbonation, which leads to a great refreshment in this light bodied, smooth drinking beer.  This tastes of an initial, complex funkiness consisting of green apples, blue cheese and old basement, blended together with some additional leather, complimenting the uprising cherry fruitiness in this. The fruits got an intense ripe- and sweetness to them, featuring the unique marzipan flavor from the nose, as well as a gentle, subtle smokiness. Finishes rich and juicy with an underlying, balancing tartness, toasted cherry piths among a stony mineral quality, entagled into wet hay and lime zest, creating a refreshing, long lasting aftertaste.  This is a perfect Kriek to me. The cherries in this work their magic in an astonishing way, they‘re incredibly prominent and complex, at the same time this drinks easy and simply enjoyable. The mouthfeel is velvet, yet sparkling during the finish, the funk is there too, together with a very well working tartness, which makes this quite unique, as far as cherries can define a beer.",5.0
5804,Schaarbeekse Kriek,"Season 17|18 Blend No. 53 - drank July 8th, 2019. This was the very first bottle I've seen someone sabre, in the flesh. It was terrifying.  Quite pungently sour and tart, plenty of cherry, lots of oak. Very funky.",4.5
5805,Schaarbeekse Kriek,"Poured out as a deep red color with a white head on top, the foam faded and just leave some bubbles around the edge of the glass. The smell of the beer smells a lot like what you'd expect from a traditional Kriek Lambic, musty earth and funky cherry on the nose. The taste follows the nose, good amount of cherry and acidic flavors in there. The feel is light bodied and clean, finished very dry. Overall and outstanding Lambic to say the least.",4.35
5806,Schaarbeekse Kriek,"Complex and lovely. A top tier lambic. Try it if you get the opportunity. At a fair price, I would drink this as often as I could. Framboos and Hommage are a touch better, but this is in the conversation",4.5
5807,Schaarbeekse Kriek,"This was a truly delicious and nicely dry and tart Lambic.  Look: dark red, slightly purple, with a one inch off-white head  Aroma: cherry, citrus, oak.  Taste: tart and dry cherry followed by a little bit of yeasty funk and oak barrel as well as delicious citrusy bitterness.  Body/Overall: light to medium body",4.83
5808,Schaarbeekse Kriek,"Vibrant garnet with a thin, white, slightly pink blanket.  Smell is really strong funk, horse blanket and cherry.  Taste is really smooth cherry pie filling, fresh cherry skin, with light vanilla and cinnamon running in the background.  Very dry.",3.98
5809,Schaarbeekse Kriek,"L: Red wine colors drink. S: Very, very strong kriek flavor. T: A slow buildup into a strong kirek punch. Unlike other kriek beers in their ineup, it is very smooth and enjoyable. O: Very grapey. O: A strong and unique drie fonteinen bottle worth trying at least once.",4.87
5810,Schaarbeekse Kriek,"Strong base wood and yeast funk that allows the sweet cherry pie flavors: sweet cherry, vanilla, and acid, to brighten the finish in a rewarding way. Smell is musky funk forward with slight tart cherry, where taste is more balanced and gets the oak-funk interaction more. If you like your krieks really funky, this beer is for you!",4.21
